"WS","WS_l","WS_dl","PS","PS_l","PS_dl","Y","Y_l","Y_dl","Yrw","Yrw_l","Yrw_dl","Tax","Yf","Yf_l","Yf_dl","C","C_l","C_dl","W","W_l","W_dl","R","R_l","R_dl","It","It_l","It_dl","Itcurr","Itcurr_l","Itcurr_dl","Ipr","Ipr_l","Ipr_dl","Ips","Ips_l","Ips_dl","I","I_l","I_dl","r","r_l","r_dl","P","P_l","P_dl","Pm","Pm_l","Pm_dl","Px","Px_l","Px_dl","X","X_l","X_dl","M","M_l","M_dl","rulc","rulc_l","rulc_dl","ulc","ulc_l","ulc_dl","Tau","Tau_l","Tau_dl","dPxdPm","dPdPm","Trade"
0.624689211,-0.470501015321684,NA,0.375310789,-0.980000825585837,NA,152.5731,5.027643825461,NA,NA,NA,NA,2.1518,150.4213,5.01344002382867,NA,74.218,4.3070067083548,NA,93.9665632145943,4.54293900850698,NA,56.4547367854057,4.03343919824283,NA,32.1195,3.46946332233224,NA,5.8966,1.77437591361717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0737315,2.7129535931358,NA,37.6824983,3.62919575058877,NA,37.4401948,3.62274485458731,NA,28.2888,3.34246596659833,NA,26.1474,3.26374975918157,NA,0.61587896696465,-0.484704816954016,NA,9.28359418452251,2.22824877618178,NA,51.1020615,3.93382483886168,NA,NA,NA,0.3567876644048
0.647372085,-0.434834057047987,0.0356669582736965,0.352627915,-1.04234184312201,-0.0623410175361705,157.2464,5.05781400183677,0.0301701763757727,NA,NA,NA,2.3593,154.8871,5.04269646441971,0.0292564405910376,78.0881,4.35783767647834,0.0508309681235408,100.269584866603,4.60786240737172,0.0649233988647344,54.6175151333965,4.0003546212977,-0.0330845769451322,34.0582,3.5280708259226,0.0586075035903546,6.4033,1.85681348247673,0.08243756885956,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4366647,1.77377151841009,NA,15.4412751,2.73704412538363,0.0240905322478349,36.9655968,3.60998766388076,-0.0192080867080033,36.8155317,3.60591981319907,-0.0168250413882367,28.9524,3.36565310213726,0.0231871355389321,27.8195,3.32573721365226,0.0619874544706942,0.637659017100573,-0.449951594465055,0.0347532224889618,9.84626830304555,2.28709253091858,0.0588437547367966,51.4803877,3.9412009137796,0.00737607491792192,0.00238304531976681,0.0432986189558382,0.361037836160319
0.655779099,-0.421931286076736,0.0129027709712519,0.344220901,-1.06647167363167,-0.0241298305096647,163.4963,5.09679036011183,0.0389763582750549,NA,NA,NA,2.5427,160.9536,5.08111612468946,0.0384196602697502,82.8695,4.41726708129623,0.0594294048178918,105.550006788806,4.65918483861272,0.0513224312410019,55.4035932111936,4.01464445105778,0.0142898297600853,35.2132,3.56142101230912,0.0333501863865258,6.7967,1.91643720027111,0.0596237177943781,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6482899,1.63015431818598,-0.14361720022411,15.9877061,2.77182005814321,0.0347759327595796,36.637445,3.60107080484175,-0.00891685903901074,36.7727273,3.60475646444183,-0.00116334875724,30.7594,3.42619563859545,0.0605425364581818,29.6143,3.38825735277897,0.0625201391267094,0.64558040022194,-0.437605521499107,0.0123460729659479,10.3213497026688,2.33421453664411,0.047122005725527,52.165758,3.95442630263004,0.0132253888504437,0.00775351028177081,0.0436927917985902,0.369266460464243
0.670431318,-0.399834015511599,0.0220972705651365,0.329568682,-1.10997050366522,-0.0434988300335477,169.4224,5.13239500488111,0.0356046447692835,NA,NA,NA,2.7512,166.6712,5.11602300938417,0.0349068846947125,88.7077,4.48534669501793,0.0680796137217028,111.741592288642,4.71618899387257,0.0570041552598495,54.9296077113584,4.00605250571895,-0.00859194533883478,35.6119,3.57267985166525,0.0112588393561248,7.165,1.96920806128014,0.0527708610090227,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4551668,1.3865957407005,-0.243558577485481,16.7385757,2.81771597780949,0.0458959196662789,37.1370158,3.6146142026694,0.0135433978276458,37.718807,3.63015882948142,0.0254023650395867,32.5984,3.48426320741361,0.058067568818164,32.5212,3.48189218436781,0.0936348315888402,0.659544383084182,-0.416206011008542,0.0213995104905652,11.0398335837644,2.40150996680095,0.0672954301568445,52.9242237,3.96886114898704,0.014434846357001,0.0118589672119406,0.032352521838633,0.384362398360547
0.675304369,-0.392591772705107,0.00724224280649244,0.324695631,-1.12486705546124,-0.0148965517960256,183.4424,5.21190072176105,0.0795057168799431,NA,NA,NA,3.2085,180.2339,5.19425545178741,0.0782324424032375,93.9382,4.54263711924857,0.0572904242306356,121.712740111909,4.8016636790823,0.0854746852097295,58.5211598880909,4.06938839632616,0.0633358906072106,42.4318,3.74789808112846,0.175218229463209,9.0443,2.20213472502877,0.23292666374864,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.4563725,0,-1.3865957407005,18.1908574,2.90091912720807,0.0832031493985768,38.0233823,3.6382012941766,0.0235870915072027,38.6436959,3.65438365435611,0.0242248248746897,36.2845,3.59139065283634,0.107127445422733,37.3534,3.6204239382256,0.138531753857789,0.663492955346796,-0.410237042678755,0.00596896832978644,12.0695057366181,2.49068208452931,0.0891721177283631,55.7454429,4.02079566529516,0.0519345163081142,0.000637733367487153,0.0596160578913743,0.401422462854825
0.682373053,-0.382178772154115,0.0104130005509911,0.317626947,-1.14687770749047,-0.0220106520292218,193.0706,5.26305592512405,0.0511552033629936,NA,NA,NA,3.6089,189.4617,5.2441868932774,0.0499314414899894,100.9651,4.61477491257253,0.0721377933239591,129.28355865557,4.86200812112328,0.0603444420409804,60.1781413444299,4.09730918578693,0.0279207894607678,44.6867,3.79967591819608,0.0517778370676218,9.9591,2.29848670606788,0.0963519810391076,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8536235,1.28169716517055,1.28169716517055,19.3033793,2.96028017384805,0.0593610466399825,38.2273211,3.64355047201217,0.0053491778355661,39.5291314,3.67703790388226,0.0226542495261488,39.027,3.66425371428753,0.0728630614511885,39.6391,3.67981600486499,0.0593920666393868,0.66961804985104,-0.401047804000769,0.00918923867798654,12.9258912024009,2.55923236984728,0.0685502853179694,57.3772794,4.04964839569614,0.0288527304009865,0.0173050716905828,0.0540118688044168,0.407447327557898
0.704050906,-0.350904615779221,0.0312741563748943,0.295949094,-1.21756781917802,-0.0706901116875489,198.3633,5.29010019790118,0.0270442727771343,NA,NA,NA,3.9908,194.3725,5.26977642111445,0.0255895278370559,104.1747,4.64606929753475,0.0312943849622238,136.848134726485,4.91887180533523,0.0568636842119501,57.524365273515,4.05220860193644,-0.045100583850493,48.2754,3.8769221141425,0.0772461959464184,11.3165,2.42626183768764,0.127775131619761,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2417728,1.54716781381295,0.265470648642403,20.4584472,3.0183958632152,0.0581156893671482,38.4987735,3.65062638364343,0.00707591163126464,39.7984208,3.68382723311122,0.00678932922896669,41.0659,3.71517809342588,0.0509243791383445,42.431,3.74787922716653,0.0680632223015447,0.689886358648424,-0.371228392565952,0.0298194114348166,14.1140036424091,2.64716747064925,0.0879351008019644,57.6120577,4.05373188086376,0.0040834851676177,-0.000286582402298202,0.0510397777358829,0.420929173894566
0.699951274,-0.35674455493295,-0.00583993915372882,0.300048726,-1.20381039751464,0.0137574216633796,208.836,5.34154925494004,0.0514490570388553,NA,NA,NA,4.4201,204.4159,5.32015664395388,0.0503802228394248,109.8411,4.69903477597621,0.0529654784414602,143.081169630857,4.96341208902093,0.0445402836856958,61.3347303691434,4.11634624643924,0.0641376445028046,52.3591,3.95812575220031,0.0812036380578145,12.4659,2.52299691653514,0.0967350788474919,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7204114,1.82079773148142,0.27362991766847,21.3191765,3.05960697284809,0.0412111096328873,38.1631559,3.64187054494245,-0.00875583870097918,39.7878764,3.68356225282108,-0.000264980290141992,43.7844,3.77927758955724,0.0640994961313641,45.1232,3.80939652666077,0.0615172994942408,0.68513651684028,-0.378137165919111,-0.00690877335315948,14.6065463291131,2.68146980692898,0.0343023362797279,59.6178097,4.08795434990316,0.0342224690393973,0.00849085841083707,0.0499669483338667,0.42572928039227
0.696166236,-0.362166802339016,-0.00542224740606617,0.303833764,-1.19127455608876,0.0125358414258767,222.2367,5.40374303008369,0.0621937751436565,NA,NA,NA,5.0954,217.1413,5.38054829370667,0.0603916497527894,117.0793,4.76285148298791,0.0638167070116973,151.166441501147,5.01838149136765,0.0549694023467229,65.9748584988532,4.18927373761791,0.0729274911786657,58.2028,4.06393346354578,0.105807711345468,14.0919,2.645600164229,0.122603247693869,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9426671,1.85614791660512,0.0353501851237026,22.2136912,3.10070881950488,0.0411018466567961,37.0749192,3.61294070865547,-0.0289298362869812,39.5715096,3.67810940478336,-0.00545284803772361,49.3814,3.89957383507447,0.120296245517231,50.9985,3.93179622052709,0.122399693866312,0.680204671420817,-0.385361538716045,-0.00722437279693361,15.1098565237395,2.71534728078884,0.0338774738598624,61.7840933,4.12364594136552,0.0356915914623661,0.023476988249258,0.0700316829437775,0.451680123039984
0.700497827,-0.355964015279837,0.00620278705917926,0.299502173,-1.20563360602724,-0.0143590499384845,236.5241,5.46605010548867,0.0623070754049753,NA,NA,NA,5.3299,231.1942,5.44325804997836,0.0627097562716949,126.3252,4.83885953439461,0.0760080514067001,161.951034715003,5.08729403469852,0.0689125433308746,69.2431652849966,4.23762444395112,0.0483507063332107,56.8965,4.04123382781683,-0.0226996357289506,14.5938,2.6805967809875,0.0349966167584941,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5889648,1.61846450984618,-0.237683406758945,23.6383137,3.16286885750631,0.0621600380014216,38.3131303,3.64579266511086,0.0328519564553891,40.435418,3.69970608407318,0.021596679289825,56.7614,4.03885651724488,0.139282682170411,58.2084,4.06402967421974,0.132233453692657,0.684712613704072,-0.378756070790146,0.00660546792589889,16.1854515570838,2.78411278671616,0.0687655059273204,63.9111938,4.15749452288063,0.0338485815151044,-0.011255277165564,0.0293080815460326,0.486080699598899
